recordingId,trackId,frame,leadId,leadLongRSSViolated,leadLongRSS,leadLongDis,leadCarTTC,rearId,rearLongRSSViolated,rearLongRSS,rearLongDis,rearCarTTC,egoLongSpeed,leadLongSpeed,rearLongSpeed,leadCarTHW,rearCarTHW
86,752,15982,747,False,41.031614916519196,149.42285683589301,60.90458904554383,754,False,24.82157211322545,27.128288461519972,999.0,26.251788010634723,23.79839559509513,25.146555286018117,5.691911605234703,1.0788073417198312
86,752,15983,747,False,41.11512596025237,149.3299742428088,60.4668244044105,754,False,24.728358494133197,27.172368467015076,999.0,26.264266684777493,23.794648415359717,25.139292974581785,5.685670802655951,1.0808724212923937
86,752,15984,747,False,41.19990993845635,149.2514771981162,60.03565319531205,754,False,24.634392728626082,27.217061657566205,999.0,26.277033441137657,23.790986080037726,25.132129778453944,5.679921119423532,1.082958821933973
86,752,15985,-1,False,-999.0,999.0,999.0,754,False,24.542239670626003,27.251946748710694,999.0,26.289787309975914,-1.0,25.125300670758897,37.99954667647386,1.0846416170623905
86,752,15986,-1,False,-999.0,999.0,999.0,754,False,24.45053648254426,27.298919898735548,999.0,26.302527246650516,-1.0,25.11854840358004,37.981141151644174,1.0868032443644216
86,752,15987,-1,False,-999.0,999.0,999.0,754,False,24.359942378414218,27.346897590229986,999.0,26.315351975123257,-1.0,25.112078684787566,37.962631126666544,1.0889937839672441
86,752,15988,-1,False,-999.0,999.0,999.0,754,False,24.271730221263823,27.39547930536338,999.0,26.328060054755323,-1.0,25.1059650442734,37.94430724946491,1.091194035244314
86,752,15989,-1,False,-999.0,999.0,999.0,754,False,24.186525975561416,27.445058235956125,999.0,26.340650135639788,-1.0,25.1003243511729,37.92617095081945,1.0934144854854697
86,752,15990,-1,False,-999.0,999.0,999.0,754,False,24.10497326065815,27.495337799821115,999.0,26.353221127731445,-1.0,25.095359833655653,37.908079439623194,1.0956343316881565
86,752,15991,-1,False,-999.0,999.0,999.0,754,False,24.02667734057168,27.546218864653156,999.0,26.365771363373906,-1.0,25.0909960219929,37.8900350090938,1.0978527452839333
86,752,15992,-1,False,-999.0,999.0,999.0,754,False,23.951575699709714,27.597898012969694,999.0,26.37819936845295,-1.0,25.087137282085653,37.8721832391166,1.1000815957058974
86,752,15993,-1,False,-999.0,999.0,999.0,754,False,23.39862276688607,26.363301174331298,999.0,26.294915181056048,-1.0,24.9135600901346,37.99213624083949,1.0581908438196586
86,752,15994,-1,False,-999.0,999.0,999.0,754,False,23.315069427844442,26.416483489067502,999.0,26.309111107212086,-1.0,24.9095192696567,37.97163636312081,1.0604975231796825
86,752,15995,-1,False,-999.0,999.0,999.0,754,False,23.237978934812382,26.467612861533198,999.0,26.32302115583838,-1.0,24.906471534087046,37.951570759514595,1.0626801482221024
86,752,15996,-1,False,-999.0,999.0,999.0,754,False,23.1672583573963,26.5221745529645,999.0,26.33673631447096,-1.0,24.904474880918954,37.93180704213112,1.0649561847732425
86,752,15997,-1,False,-999.0,999.0,999.0,754,False,23.10390008944122,26.577133589633604,999.0,26.350259589345793,-1.0,24.90371986827464,37.912339975729346,1.0671953318705114
86,752,15998,-1,False,-999.0,999.0,999.0,754,False,23.047760000617046,26.63249007491912,999.0,26.363486657418175,-1.0,24.90409213266542,37.89331862592996,1.0694021662402482
86,752,15999,-1,False,-999.0,999.0,999.0,754,False,22.997848032344898,26.688144062722458,999.0,26.376420399460702,-1.0,24.905406007145533,37.874737544766525,1.071580365124963
86,752,16000,-1,False,-999.0,999.0,999.0,754,False,22.953788904961677,26.744185857216834,999.0,26.389148560732206,-1.0,24.907663031562116,37.85646959017617,1.0737332451995814
86,752,16001,-1,False,-999.0,999.0,999.0,754,False,22.917530446945214,26.800715301122352,999.0,26.40146756564531,-1.0,24.911062126580084,37.83880564654446,1.0758559857841632
86,752,16002,-1,False,-999.0,999.0,999.0,754,False,22.885834452126552,26.85703296848004,999.0,26.413572744488704,-1.0,24.915151800582215,37.82146435333877,1.0779397686773253
86,752,16003,-1,False,-999.0,999.0,999.0,754,False,22.85787230545919,26.91353865036811,999.0,26.425449630041264,-1.0,24.919762484353406,37.80446554310683,1.0800078318269106
86,752,16004,-1,False,-999.0,999.0,999.0,754,False,22.83211833653784,26.970238705817764,999.0,26.437191127698217,-1.0,24.924682236147206,37.78767552023894,1.0820695104671776
86,752,16005,-1,False,-999.0,999.0,999.0,754,False,22.80893988535889,27.027323388442866,999.0,26.448594791413566,-1.0,24.929811316747063,37.77138286092694,1.0841367006370706
86,752,16006,-1,False,-999.0,999.0,999.0,754,False,22.787924943760302,27.084509057634904,999.0,26.45975405411824,-1.0,24.93514926475099,37.75545297801111,1.0861979918412723
