recordingId,trackId,frame,leadId,leadLongRSSViolated,leadLongRSS,leadLongDis,leadCarTTC,rearId,rearLongRSSViolated,rearLongRSS,rearLongDis,rearCarTTC,egoLongSpeed,leadLongSpeed,rearLongSpeed,leadCarTHW,rearCarTHW
88,53,1466,54,True,25.837900133186537,15.591515881238372,999.0,58,False,-999.0,999.0,999.0,23.36901894453547,23.8059971558229,-1.0,0.6671874381309549,-999.0
88,53,1467,54,True,25.983975024910592,15.608370880914272,999.0,58,False,-999.0,999.0,999.0,23.39868384107526,23.806730919010814,-1.0,0.6670619162567824,-999.0
88,53,1468,54,True,26.13384995352922,15.624350113955153,999.0,58,False,-999.0,999.0,999.0,23.428887966999444,23.807227463153982,-1.0,0.666883982541668,-999.0
88,53,1469,54,True,26.287472490912236,15.639265882223171,999.0,58,False,-999.0,999.0,999.0,23.459697696164092,23.807586290984545,-1.0,0.6666439646739504,-999.0
88,53,1470,54,True,26.444033697976742,15.653033136600179,999.0,58,False,-999.0,999.0,999.0,23.49095068585587,23.807807417077402,-1.0,0.6663431099885209,-999.0
88,53,1471,54,True,26.605973577706123,15.665746000842958,999.0,58,False,-999.0,999.0,999.0,23.523006532744187,23.807734911139676,-1.0,0.6659754984566336,-999.0
88,53,1472,54,True,26.771962902235487,15.677504586318989,999.0,58,False,-999.0,999.0,999.0,23.555534130865986,23.807285526289164,-1.0,0.6655550453333162,-999.0
88,53,1473,54,True,26.940866624796683,15.685139628916637,999.0,58,False,-999.0,999.0,999.0,23.588524793655413,23.806736171883873,-1.0,0.6649478831815484,-999.0
88,53,1474,54,True,27.114521950631236,15.693213420004504,999.0,58,False,-999.0,999.0,999.0,23.622206024376982,23.805915974388103,-1.0,0.6643415692763776,-999.0
88,53,1475,54,True,27.291231454598844,15.70000949485923,999.0,58,False,-999.0,999.0,999.0,23.65634406128539,23.804957082886734,-1.0,0.6636701535193242,-999.0
88,53,1476,54,True,27.47186227246953,15.711939090595436,999.0,58,False,-999.0,999.0,999.0,23.691082088571342,23.803825983515857,-1.0,0.6632005677011659,-999.0
88,53,1477,54,True,27.656279711113562,15.71574508704574,999.0,58,False,-999.0,999.0,999.0,23.72629677566919,23.80240132056641,-1.0,0.6623766547151134,-999.0
88,53,1478,54,True,27.842331065501426,15.718098711142261,999.0,58,False,-999.0,999.0,999.0,23.761877860183976,23.80108648294796,-1.0,0.661483860982213,-999.0
88,53,1479,54,True,28.03224369169348,15.719188265100541,999.0,58,False,-999.0,999.0,999.0,23.798051597047397,23.799612015231432,-1.0,0.6605241694261562,-999.0
88,53,1480,54,True,28.2247235963273,15.718921552159202,429.9492421355897,58,False,-999.0,999.0,999.0,23.834646883466934,23.798086936357638,-1.0,0.6594988224080944,-999.0
88,53,1481,54,True,28.419268621998064,15.717098936164334,209.39809423813847,58,False,-999.0,999.0,999.0,23.871543301976157,23.79648483979985,-1.0,0.6584031345331253,-999.0
88,53,1482,54,True,28.61611622595054,15.713820336428796,137.8562102704914,58,False,-999.0,999.0,999.0,23.90876368176337,23.794776649147312,-1.0,0.657241024487379,-999.0
88,53,1483,54,True,28.815038688947077,15.700029948210428,102.41054917074067,58,False,-999.0,999.0,999.0,23.94624572250267,23.792940910885704,-1.0,0.6556363836798375,-999.0
88,53,1484,54,True,29.016656203338336,15.69321840111347,81.24740921410658,58,False,-999.0,999.0,999.0,23.98403582057307,23.790882358168403,-1.0,0.6543193363500613,-999.0
88,53,1485,54,True,29.220038557170767,15.685040475154764,67.22991677483056,58,False,-999.0,999.0,999.0,24.022108361344067,23.788803885783167,-1.0,0.6529418750102236,-999.0
88,53,1486,54,True,29.42537575830906,15.676500594093355,57.24810794385911,58,False,-999.0,999.0,999.0,24.060361884142704,23.786527496297666,-1.0,0.6515488283002575,-999.0
88,53,1487,54,True,29.63104182590584,15.664819641864668,49.82966658679866,58,False,-999.0,999.0,999.0,24.09867808679677,23.784310748725623,-1.0,0.6500281710658287,-999.0
88,53,1488,54,True,29.838996128486734,15.651661432539186,44.048876733711325,58,False,-999.0,999.0,999.0,24.13729952849587,23.781974657735642,-1.0,0.6484429384513889,-999.0
88,53,1489,54,True,30.047424561901913,15.636746658901387,39.45834491192486,58,False,-999.0,999.0,999.0,24.176102746276985,23.77981783635985,-1.0,0.646785250005168,-999.0
88,53,1490,54,True,30.256107447226547,15.620254682068264,35.72185005754498,58,False,-999.0,999.0,999.0,24.214811721104248,23.777537205453314,-1.0,0.6450702512980739,-999.0
88,53,1491,54,True,30.4653510409836,15.602097091205124,32.622313766298696,58,False,-999.0,999.0,999.0,24.25377805188921,23.775513474981018,-1.0,0.6432852258244287,-999.0
88,53,1492,54,True,30.674702008155748,15.56934316085885,29.984274821234823,58,False,-999.0,999.0,999.0,24.292638941104837,23.77338865895919,-1.0,0.6409078568452453,-999.0
88,53,1493,54,True,30.884820032280352,15.547597508492416,27.747997681905552,58,False,-999.0,999.0,999.0,24.33166906349562,23.771354849593585,-1.0,0.638986066591634,-999.0
88,53,1494,54,True,31.094551058764267,15.524052529841299,25.820336968572096,58,False,-999.0,999.0,999.0,24.370644236344138,23.769410699046123,-1.0,0.6369980366251523,-999.0
88,53,1495,54,True,31.303285290779428,15.498814763577627,24.146429380862834,58,False,-999.0,999.0,999.0,24.40952198987701,23.767654220563625,-1.0,0.6349495401837535,-999.0
88,53,1496,54,True,31.511578154301333,15.472595774240148,22.67631341653808,58,False,-999.0,999.0,999.0,24.448409260465642,23.766085132640004,-1.0,0.6328671779582873,-999.0
88,53,1497,54,True,31.71942628036139,15.444691323300361,21.372294296349104,58,False,-999.0,999.0,999.0,24.48715195069598,23.764501817343724,-1.0,0.6307263235184599,-999.0
88,53,1498,54,True,31.92664870060242,15.414791017129701,20.20850090338023,58,False,-999.0,999.0,999.0,24.52579227173279,23.763004814571566,-1.0,0.628513478640852,-999.0
88,53,1499,54,True,32.13301033517252,15.38360820950237,19.16560845674608,58,False,-999.0,999.0,999.0,24.564361275096108,23.761693922049588,-1.0,0.6262572039721062,-999.0
88,53,1500,54,True,32.33789324461693,15.351037202325031,18.22738519507374,58,False,-999.0,999.0,999.0,24.602664144305564,23.760467798640256,-1.0,0.6239583287518934,-999.0
